kind,episode,loss,policy_loss,value_loss,entropy,steps,hpwl_local_end,illegal_swaps,time_sec
swap,48,5407.468018,,,,80,6214.539980,0.00,0.352716
swap,49,7591.850342,,,,80,5967.739977,0.00,0.381576
swap,50,3792.320190,,,,80,6182.299982,0.00,0.380166
swap,51,2314.246399,,,,80,6099.919981,0.00,0.428190
swap,52,3739.980042,,,,80,6099.919981,0.00,0.474270
swap,53,5196.287231,,,,80,5967.739977,0.00,0.493275
swap,54,4488.580444,,,,80,6104.939982,0.00,0.378469
swap,55,1768.926544,,,,80,6104.939982,0.00,0.379776
swap,56,6317.095337,,,,80,5967.739977,0.00,0.378155
swap,57,6422.825806,,,,80,5967.739977,0.00,0.393084
swap,58,4906.491699,,,,80,6099.919981,0.00,0.406906
swap,59,6157.983521,,,,80,6050.119978,0.00,0.380990
swap,60,5863.528564,,,,80,5967.739977,0.00,0.407104
swap,61,4523.659912,,,,80,6104.939982,0.00,0.408960
swap,62,2496.224731,,,,80,6104.939982,0.00,0.442118
swap,63,5028.346191,,,,80,6104.939982,0.00,0.425545
swap,64,6079.167847,,,,80,6050.119978,0.00,0.335405
swap,65,6411.603271,,,,80,5967.739977,0.00,0.327907
swap,66,4787.192627,,,,80,6099.919981,0.00,0.328358
swap,67,6283.789673,,,,80,5967.739977,0.00,0.335249
swap,68,5978.907104,,,,80,6187.319983,0.00,0.332531
swap,69,4905.652832,,,,80,6104.939982,0.00,0.392881
swap,70,5556.941406,,,,80,6182.299982,0.00,0.381000
swap,71,4798.553101,,,,80,6099.919981,0.00,0.413053
swap,72,1388.381592,,,,80,6099.919981,0.00,0.490908
swap,73,5050.064697,,,,80,6104.939982,0.00,0.476414
swap,74,6476.361694,,,,80,5967.739977,0.00,0.332728
swap,75,4622.345459,,,,80,6104.939982,0.00,0.331708
swap,76,5139.090698,,,,80,6104.939982,0.00,0.331114
swap,77,4712.375732,,,,80,6099.919981,0.00,0.331206
swap,78,6681.946777,,,,80,5967.739977,0.00,0.330555
swap,79,8570.944092,,,,80,6187.319980,0.00,0.354926
swap,80,5937.069458,,,,80,5967.739977,0.00,0.395031
swap,81,5445.470215,,,,80,6182.299982,0.00,0.436333
swap,82,4988.103760,,,,80,5967.739977,0.00,0.477967
swap,83,1634.573395,,,,80,6104.939982,0.00,0.439248
swap,84,2903.328186,,,,80,6104.939982,0.00,0.326652
swap,85,4102.048462,,,,80,6104.939982,0.00,0.329690
swap,86,5110.206177,,,,80,6104.939982,0.00,0.337330
swap,87,6498.604370,,,,80,5967.739977,0.00,0.331955
swap,88,5100.312500,,,,80,6104.939982,0.00,0.365419
swap,89,4430.389404,,,,80,6104.939982,0.00,0.419831
swap,90,6516.758545,,,,80,5967.739977,0.00,0.407789
swap,91,4903.972534,,,,80,6099.919981,0.00,0.419955
swap,92,5069.987305,,,,80,6104.939982,0.00,0.461971
swap,93,3439.579407,,,,80,6104.939982,0.00,0.364060
swap,94,6513.169189,,,,80,5967.739977,0.00,0.333737
swap,95,6482.866699,,,,80,5967.739977,0.00,0.330301
swap,96,6439.760254,,,,80,5967.739977,0.00,0.334211
swap,97,6389.667969,,,,80,5967.739977,0.00,0.332928
swap,98,6336.486328,,,,80,5967.739977,0.00,0.356976
swap,99,6282.531006,,,,80,5967.739977,0.00,0.379891
swap,100,6229.350342,,,,80,5967.739977,0.00,0.376838
swap,1,59449809.000000,,,,80,15512.779931,0.00,0.399800
swap,2,114068864.000000,,,,80,15010.179898,0.00,0.431224
swap,3,120110262.000000,,,,80,14988.459927,0.00,0.442771
swap,4,25991595.500000,,,,80,15593.659907,0.00,0.316008
swap,5,122786152.000000,,,,80,14366.399915,0.00,0.312454
swap,6,109967442.000000,,,,80,16368.319893,0.00,0.311003
swap,7,116564092.000000,,,,80,15560.559907,0.00,0.311637
swap,8,114006960.000000,,,,80,14164.119889,0.00,0.313396
swap,9,14385051.250000,,,,80,15121.299932,0.00,0.333138
swap,10,120445360.000000,,,,80,15393.799913,0.00,0.365084
swap,11,40792200.000000,,,,80,16758.579892,0.00,0.395644
swap,12,125585940.000000,,,,80,15103.899928,0.00,0.435646
swap,13,114419578.000000,,,,80,16058.919900,0.00,0.350512
swap,14,116658072.000000,,,,80,14688.159935,0.00,0.319406
swap,15,106247346.000000,,,,80,16623.059904,0.00,0.311632
swap,16,55393295.000000,,,,80,16311.219902,0.00,0.315213
swap,17,108980766.000000,,,,80,17004.899885,0.00,0.316949
swap,18,115531048.000000,,,,80,16531.979905,0.00,0.327079
swap,19,127113066.000000,,,,80,16258.459863,0.00,0.357373
swap,20,115511364.000000,,,,80,14343.399934,0.00,0.359613
swap,21,115928392.000000,,,,80,16290.119912,0.00,0.395600
swap,22,120963510.000000,,,,80,15022.579931,0.00,0.453007
swap,23,126144772.000000,,,,80,14454.039921,0.00,0.478883
swap,24,102835232.000000,,,,80,15527.339938,0.00,0.321347
swap,25,120819914.000000,,,,80,14503.779919,0.00,0.314972
swap,26,109167312.000000,,,,80,14408.259938,0.00,0.343761
swap,27,104070314.000000,,,,80,15700.079955,0.00,0.313972
swap,28,26189791.500000,,,,80,15255.079911,0.00,0.314632
swap,29,107023460.000000,,,,80,16171.879896,0.00,0.326177
swap,30,115094354.000000,,,,80,14963.399933,0.00,0.375052
swap,31,120773824.000000,,,,80,14388.159917,0.00,0.394547
swap,32,111383112.000000,,,,80,15642.939912,0.00,0.441678
swap,33,104728064.000000,,,,80,16724.079892,0.00,0.437303
swap,34,54467252.000000,,,,80,16860.839904,0.00,0.316445
swap,35,114273670.000000,,,,80,14469.479932,0.00,0.335719
swap,36,105020080.000000,,,,80,14548.079921,0.00,0.318575
swap,37,32145742.500000,,,,80,17525.639894,0.00,0.314359
swap,38,18560775.500000,,,,80,17279.279950,0.00,0.321226
swap,39,13655673.250000,,,,80,19316.719905,0.00,0.352568
swap,40,52523559.000000,,,,80,16583.519938,0.00,0.389036
swap,41,62596383.000000,,,,80,17491.039860,0.00,0.403552
swap,42,97528988.000000,,,,80,15497.199921,0.00,0.419753
swap,43,107090190.000000,,,,80,15109.339910,0.00,0.356861
swap,44,116590418.000000,,,,80,16940.599877,0.00,0.319047
swap,45,98411194.000000,,,,80,14946.039930,0.00,0.310411
swap,46,123054052.000000,,,,80,15090.119915,0.00,0.311220
swap,47,122486600.000000,,,,80,14421.599916,0.00,0.347209
swap,48,118693616.000000,,,,80,15083.419934,0.00,0.321854
swap,49,108803464.000000,,,,80,14442.939916,0.00,0.361769
swap,50,119040498.000000,,,,80,14354.079937,0.00,0.362488
swap,51,119787858.000000,,,,80,15161.619915,0.00,0.392257
swap,52,104809034.000000,,,,80,15253.919908,0.00,0.442609
swap,53,15497613.000000,,,,80,15158.699912,0.00,0.471439
swap,54,122482316.000000,,,,80,14354.079937,0.00,0.366657
swap,55,109399776.000000,,,,80,15738.459909,0.00,0.359527
swap,56,116169212.000000,,,,80,14939.679937,0.00,0.362734
swap,57,114836872.000000,,,,80,14976.699943,0.00,0.362495
swap,58,125075272.000000,,,,80,16387.299907,0.00,0.356620
swap,59,101815262.000000,,,,80,16671.639886,0.00,0.467204
swap,60,118386228.000000,,,,80,15083.419934,0.00,0.323483
swap,61,121637276.000000,,,,80,15670.119901,0.00,0.317383
swap,62,119329376.000000,,,,80,14946.039930,0.00,0.317653
swap,63,110815280.000000,,,,80,15090.119915,0.00,0.326425
swap,64,116878392.000000,,,,80,15083.419934,0.00,0.336244
swap,65,125515396.000000,,,,80,15100.779912,0.00,0.337609
swap,66,121524430.000000,,,,80,15090.119915,0.00,0.348238
swap,67,120921720.000000,,,,80,14366.399915,0.00,0.364905
swap,68,112940288.000000,,,,80,15100.779912,0.00,0.365874
swap,69,112487008.000000,,,,80,16311.879914,0.00,0.364964
swap,70,113282036.000000,,,,80,14946.039930,0.00,0.370469
swap,71,113832558.000000,,,,80,14366.399915,0.00,0.399352
swap,72,125802368.000000,,,,80,14442.939916,0.00,0.446156
swap,73,127108092.000000,,,,80,14437.899915,0.00,0.378137
swap,74,106398116.000000,,,,80,15024.239911,0.00,0.318665
swap,75,129686270.000000,,,,80,14514.439916,0.00,0.315808
swap,76,121025786.000000,,,,80,15197.839921,0.00,0.312858
swap,77,108779304.000000,,,,80,16217.959916,0.00,0.316165
swap,78,62944070.000000,,,,80,16475.239907,0.00,0.315862
swap,79,54818252.000000,,,,80,17400.159926,0.00,0.357275
swap,80,78347808.000000,,,,80,17599.039901,0.00,0.374920
swap,81,114709320.000000,,,,80,16071.039884,0.00,0.429147
swap,82,111855328.000000,,,,80,14359.699933,0.00,0.462567
swap,83,102152432.000000,,,,80,15679.519895,0.00,0.330011
swap,84,110446228.000000,,,,80,15732.839911,0.00,0.328125
swap,85,63411178.000000,,,,80,15868.759895,0.00,0.314986
swap,86,106312516.000000,,,,80,15018.399911,0.00,0.314687
swap,87,116702448.000000,,,,80,15735.999905,0.00,0.312488
swap,88,115055752.000000,,,,80,14437.899915,0.00,0.333579
swap,89,112369666.000000,,,,80,16485.839891,0.00,0.366085
swap,90,39143542.000000,,,,80,15777.959893,0.00,0.361063
swap,91,114299650.000000,,,,80,14481.639936,0.00,0.399225
swap,92,112959982.000000,,,,80,15144.519899,0.00,0.442730
swap,93,122732554.000000,,,,80,15172.279912,0.00,0.459421
swap,94,95409030.000000,,,,80,16882.179876,0.00,0.326189
swap,95,25946033.000000,,,,80,15679.519918,0.00,0.309506
swap,96,109146256.000000,,,,80,15821.959913,0.00,0.316866
swap,97,115002590.000000,,,,80,14946.039930,0.00,0.342798
swap,98,116511674.000000,,,,80,14477.399934,0.00,0.308715
swap,99,116173002.000000,,,,80,14366.399915,0.00,0.326826
swap,100,116634530.000000,,,,80,15083.419934,0.00,0.372330
swap,1,1673673.500000,,,,80,14580.249934,0.00,0.400051
swap,2,1689977.593750,,,,80,16170.909924,0.00,0.451269
swap,3,1671656.843750,,,,80,14580.249934,0.00,0.450096
swap,4,1738345.031250,,,,80,16170.909924,0.00,0.321173
swap,5,1669824.062500,,,,80,14580.249934,0.00,0.311126
swap,6,1740161.718750,,,,80,16141.929896,0.00,0.312083
swap,7,1599492.718750,,,,80,14580.249934,0.00,0.311327
swap,8,479051.890625,,,,80,16035.169955,0.00,0.312517
swap,9,1815721.937500,,,,80,14580.249934,0.00,0.323687
swap,10,1664152.500000,,,,80,14580.249934,0.00,0.366842
swap,11,1673319.750000,,,,80,15772.829928,0.00,0.391797
swap,12,1820953.968750,,,,80,14593.849934,0.00,0.430300
swap,13,617857.046875,,,,80,15691.629908,0.00,0.426064
swap,14,1671722.750000,,,,80,15681.489931,0.00,0.317830
swap,15,685823.328125,,,,80,16184.729916,0.00,0.314938
swap,16,1398509.718750,,,,80,16604.049880,0.00,0.311488
swap,17,1748218.375000,,,,80,16170.909924,0.00,0.314435
swap,18,1660023.500000,,,,80,14580.249934,0.00,0.324223
swap,19,1659183.156250,,,,80,14580.249934,0.00,0.347581
swap,20,1656518.156250,,,,80,14580.249934,0.00,0.363333
swap,21,1551108.500000,,,,80,14580.249934,0.00,0.401908
swap,22,901119.937500,,,,80,15022.769932,0.00,0.452589
swap,23,1293462.875000,,,,80,15835.089887,0.00,0.304332
swap,24,1530323.687500,,,,80,18315.689974,0.00,0.306645
swap,25,1896189.937500,,,,80,17365.429886,0.00,0.295747
swap,26,1506682.468750,,,,80,16047.649931,0.00,0.297553
swap,27,2372060.187500,,,,80,17936.989966,0.00,0.292916
swap,28,937629.375000,,,,80,17572.569953,0.00,0.302989
swap,29,779070.187500,,,,80,15382.869946,0.00,0.304811
swap,30,1761107.406250,,,,80,16106.569897,0.00,0.305952
swap,31,225115.691406,,,,80,16035.169955,0.00,0.330118
swap,32,941846.734375,,,,80,15369.049935,0.00,0.385914
swap,33,1657648.718750,,,,80,14580.249934,0.00,0.398585
swap,34,1656095.906250,,,,80,14580.249934,0.00,0.326747
swap,35,1652851.593750,,,,80,14580.249934,0.00,0.315091
swap,36,1648910.156250,,,,80,14580.249934,0.00,0.312821
swap,37,1310103.375000,,,,80,16035.169955,0.00,0.332887
swap,38,1757968.281250,,,,80,16173.629924,0.00,0.311373
swap,39,1055455.343750,,,,80,15997.509946,0.00,0.351224
swap,40,1787366.562500,,,,80,15195.109936,0.00,0.375623
swap,41,866991.562500,,,,80,16735.029908,0.00,0.419604
swap,42,1196300.250000,,,,80,15767.389920,0.00,0.446665
swap,43,1788338.000000,,,,80,16170.909924,0.00,0.333967
swap,44,2046306.062500,,,,80,15211.429944,0.00,0.320557
swap,45,1022820.531250,,,,80,16779.769950,0.00,0.318139
swap,46,1650310.843750,,,,80,15523.129906,0.00,0.317298
swap,47,695831.218750,,,,80,16456.509930,0.00,0.319204
swap,48,1688819.781250,,,,80,16170.909924,0.00,0.333831
swap,49,1704370.343750,,,,80,16170.909924,0.00,0.357946
swap,50,1645442.875000,,,,80,14580.249934,0.00,0.356530
swap,51,1643754.937500,,,,80,14580.249934,0.00,0.401309
swap,52,1640042.437500,,,,80,14580.249934,0.00,0.445728
swap,53,1635477.218750,,,,80,14580.249934,0.00,0.410463
swap,54,427809.117188,,,,80,16035.169955,0.00,0.317221
swap,55,1260538.562500,,,,80,15439.349944,0.00,0.320145
swap,56,1301335.906250,,,,80,16170.909924,0.00,0.336093
swap,57,926687.875000,,,,80,15619.329934,0.00,0.314780
swap,58,1137005.437500,,,,80,16509.309923,0.00,0.314630
swap,59,1464581.125000,,,,80,15994.709896,0.00,0.350446
swap,60,1801903.468750,,,,80,14580.249934,0.00,0.375878
swap,61,736643.390625,,,,80,16331.369933,0.00,0.399400
swap,62,756575.296875,,,,80,16215.009843,0.00,0.391031
swap,63,5009718.125000,,,,80,17377.509835,0.00,0.369278
swap,64,412965.671875,,,,80,16035.169955,0.00,0.318739
swap,65,1627237.000000,,,,80,14580.249934,0.00,0.312158
swap,66,1625800.875000,,,,80,14580.249934,0.00,0.314277
swap,67,1658915.875000,,,,80,16170.909924,0.00,0.309688
swap,68,850011.718750,,,,80,15369.049935,0.00,0.309444
swap,69,1621679.812500,,,,80,14580.249934,0.00,0.346146
swap,70,1728680.531250,,,,80,16106.569897,0.00,0.354051
swap,71,1735942.593750,,,,80,14580.249934,0.00,0.386112
swap,72,1746248.000000,,,,80,14580.249934,0.00,0.428341
swap,73,1478430.843750,,,,80,16165.469916,0.00,0.409998
swap,74,774851.687500,,,,80,16652.609931,0.00,0.320386
swap,75,1015726.468750,,,,80,17024.269993,0.00,0.314062
swap,76,1545168.531250,,,,80,15211.429944,0.00,0.312989
swap,77,1609583.937500,,,,80,14580.249934,0.00,0.312865
swap,78,2032706.000000,,,,80,15238.629946,0.00,0.313651
swap,79,2172454.812500,,,,80,16344.329915,0.00,0.340605
swap,80,1094683.812500,,,,80,16611.629944,0.00,0.387049
swap,81,1083193.218750,,,,80,15496.149950,0.00,0.418746
swap,82,1248242.000000,,,,80,14976.789908,0.00,0.462337
swap,83,1033000.593750,,,,80,15663.749934,0.00,0.417650
swap,84,1526952.156250,,,,80,15954.309889,0.00,0.323956
swap,85,1091090.468750,,,,80,15997.509946,0.00,0.316596
swap,86,1596583.000000,,,,80,16170.909924,0.00,0.321959
swap,87,1598199.250000,,,,80,14580.249934,0.00,0.309534
swap,88,1595208.281250,,,,80,14580.249934,0.00,0.310841
swap,89,1722643.000000,,,,80,14580.249934,0.00,0.344348
swap,90,1165852.968750,,,,80,15347.409932,0.00,0.367487
swap,91,13580707.250000,,,,80,15605.870000,0.00,0.401595
swap,92,15305817.500000,,,,80,16485.809953,0.00,0.437326
swap,93,49285941.000000,,,,80,15746.009888,0.00,0.305004
swap,94,871643.453125,,,,80,15393.109936,0.00,0.302767
swap,95,1589142.312500,,,,80,14580.249934,0.00,0.292438
swap,96,416963.093750,,,,80,15369.049935,0.00,0.293250
swap,97,655094.078125,,,,80,15369.049935,0.00,0.297690
swap,98,1590232.593750,,,,80,14580.249934,0.00,0.299146
swap,99,1579702.125000,,,,80,16170.909924,0.00,0.305805
swap,100,1585863.562500,,,,80,14580.249934,0.00,0.323726
swap,1,310880.039062,,,,80,12950.990089,0.00,0.404021
swap,2,336740.945312,,,,80,14201.670028,0.00,0.447835
swap,3,308608.328125,,,,80,12950.990089,0.00,0.406882
swap,4,306725.835938,,,,80,12950.990089,0.00,0.319416
swap,5,124233.105469,,,,80,13470.230020,0.00,0.315124
swap,6,415990.898438,,,,80,13575.229969,0.00,0.319181
swap,7,3702138.437500,,,,80,15529.160039,0.00,0.315629
swap,8,289127.539062,,,,80,13516.250009,0.00,0.313733
swap,9,308250.851562,,,,80,12950.990089,0.00,0.347084
swap,10,307432.156250,,,,80,12950.990089,0.00,0.367005
swap,11,295171.367188,,,,80,13819.210037,0.00,0.419108
swap,12,305242.929688,,,,80,12950.990089,0.00,0.443468
swap,13,303440.671875,,,,80,12950.990089,0.00,0.411850
swap,14,333899.835938,,,,80,13413.669971,0.00,0.318225
swap,15,403983.976562,,,,80,14521.770053,0.00,0.317488
swap,16,574973.578125,,,,80,14028.179885,0.00,0.317843
swap,17,1410214.937500,,,,80,15088.299954,0.00,0.314467
swap,18,124805.109375,,,,80,14169.349942,0.00,0.316973
swap,19,306380.164062,,,,80,12950.990089,0.00,0.354165
swap,20,306214.468750,,,,80,12950.990089,0.00,0.384427
swap,21,304461.953125,,,,80,12950.990089,0.00,0.406381
swap,22,301973.250000,,,,80,12950.990089,0.00,0.423038
swap,23,1036230.640625,,,,80,14789.830060,0.00,0.356357
swap,24,1587293.343750,,,,80,17018.790052,0.00,0.318321
swap,25,291976.218750,,,,80,13826.310012,0.00,0.314338
swap,26,205698.378906,,,,80,13639.730052,0.00,0.315171
swap,27,303802.945312,,,,80,12950.990089,0.00,0.315318
swap,28,303093.046875,,,,80,12950.990089,0.00,0.323519
swap,29,301065.054688,,,,80,12950.990089,0.00,0.359148
swap,30,291025.609375,,,,80,13826.310012,0.00,0.361181
swap,31,384265.609375,,,,80,13524.069955,0.00,0.401060
swap,32,84743.072266,,,,80,13639.730052,0.00,0.447844
swap,33,299599.367188,,,,80,12950.990089,0.00,0.484623
swap,34,272539.156250,,,,80,13639.730052,0.00,0.376941
swap,35,298993.796875,,,,80,12950.990089,0.00,0.352864
swap,36,125612.261719,,,,80,13639.730052,0.00,0.364767
swap,37,297711.812500,,,,80,12950.990089,0.00,0.360668
swap,38,295962.343750,,,,80,12950.990089,0.00,0.360101
swap,39,106033.261719,,,,80,13338.850048,0.00,0.367310
swap,40,60197.947266,,,,80,13913.929983,0.00,0.376891
swap,41,3251489.812500,,,,80,14911.159937,0.00,0.400180
swap,42,747565.859375,,,,80,13085.210079,0.00,0.443253
swap,43,299030.984375,,,,80,13965.030016,0.00,0.418442
swap,44,170148.750000,,,,80,13639.730052,0.00,0.316745
swap,45,297256.257812,,,,80,12950.990089,0.00,0.318582
swap,46,296417.984375,,,,80,12950.990089,0.00,0.316686
swap,47,294071.242188,,,,80,12950.990089,0.00,0.318176
swap,48,291151.953125,,,,80,12950.990089,0.00,0.319286
swap,49,15425.092529,,,,80,13756.690008,0.00,0.344136
swap,50,4609062.625000,,,,80,16660.219959,0.00,0.372624
swap,51,3020976.125000,,,,80,13573.960118,0.00,0.406858
swap,52,378928.539062,,,,80,11863.769991,0.00,0.425233
swap,53,76454.496094,,,,80,13972.149942,0.00,0.364024
swap,54,64186.328125,,,,80,13679.249860,0.00,0.319623
swap,55,1395220.312500,,,,80,14161.379969,0.00,0.314409
swap,56,294747.710938,,,,80,12950.990089,0.00,0.315966
swap,57,294623.390625,,,,80,12950.990089,0.00,0.312769
swap,58,292842.312500,,,,80,12950.990089,0.00,0.316042
swap,59,290075.945312,,,,80,12950.990089,0.00,0.360279
swap,60,1121689.593750,,,,80,13008.290025,0.00,0.368661
swap,61,43223.339844,,,,80,12657.590053,0.00,0.406414
swap,62,306663.734375,,,,80,13391.190002,0.00,0.454914
swap,63,335086.265625,,,,80,14413.550024,0.00,0.456179
swap,64,110797.460938,,,,80,13896.670017,0.00,0.317311
swap,65,49456.955078,,,,80,13529.430065,0.00,0.315005
swap,66,287596.695312,,,,80,12950.990089,0.00,0.320522
swap,67,286016.335938,,,,80,12950.990089,0.00,0.316913
swap,68,709970.015625,,,,80,13184.410083,0.00,0.316332
swap,69,190102.929688,,,,80,12441.490059,0.00,0.341737
swap,70,70943.275391,,,,80,13835.690017,0.00,0.365807
swap,71,360742.757812,,,,80,13273.369979,0.00,0.399117
swap,72,558463.890625,,,,80,14342.889905,0.00,0.422437
swap,73,348861.117188,,,,80,13431.729982,0.00,0.469757
swap,74,262469.574219,,,,80,13614.469985,0.00,0.315027
swap,75,285531.453125,,,,80,12950.990089,0.00,0.313156
swap,76,284183.062500,,,,80,12950.990089,0.00,0.318461
swap,77,281654.757812,,,,80,12950.990089,0.00,0.316818
swap,78,62144.770508,,,,80,13126.989938,0.00,0.310339
swap,79,145018.773438,,,,80,13907.649984,0.00,0.364677
swap,80,122577.025391,,,,80,12145.170104,0.00,0.364604
swap,81,559100.109375,,,,80,11187.850103,0.00,0.397067
swap,82,33912.344727,,,,80,13359.929943,0.00,0.468174
swap,83,297123.156250,,,,80,13369.450128,0.00,0.381083
swap,84,206373.707031,,,,80,13809.990005,0.00,0.319023
swap,85,435981.320312,,,,80,12781.430027,0.00,0.323551
swap,86,279070.015625,,,,80,12950.990089,0.00,0.314560
swap,87,278650.484375,,,,80,12950.990089,0.00,0.316414
swap,88,44541.860352,,,,80,13639.730052,0.00,0.317071
swap,89,277351.687500,,,,80,12950.990089,0.00,0.371457
swap,90,120420.757812,,,,80,13792.830001,0.00,0.366311
swap,91,276222.554688,,,,80,12950.990089,0.00,0.412448
swap,92,274543.585938,,,,80,12950.990089,0.00,0.461263
swap,93,100637.611328,,,,80,13011.430080,0.00,0.383209
swap,94,268904.796875,,,,80,13869.810007,0.00,0.312636
swap,95,248092.113281,,,,80,13752.110031,0.00,0.313345
swap,96,225690.699219,,,,80,13031.730020,0.00,0.313270
swap,97,98165.439453,,,,80,13639.730052,0.00,0.312796
swap,98,275771.914062,,,,80,12950.990089,0.00,0.315083
swap,99,274814.492188,,,,80,12950.990089,0.00,0.353516
swap,100,272259.601562,,,,80,12950.990089,0.00,0.366256
swap,1,6786509.375000,,,,80,12797.280079,0.00,0.399391
swap,2,1654768.000000,,,,80,11989.400132,0.00,0.439748
swap,3,240196.648438,,,,80,11426.730110,0.00,0.409629
swap,4,162076.515625,,,,80,11594.950251,0.00,0.314355
swap,5,195184.785156,,,,80,11315.930210,0.00,0.332828
swap,6,5745221.375000,,,,80,11443.360061,0.00,0.310786
swap,7,4830388.750000,,,,80,11745.790071,0.00,0.309427
swap,8,217121.625000,,,,80,11952.850149,0.00,0.308787
swap,9,147675.621094,,,,80,11108.170191,0.00,0.349415
swap,10,246070.144531,,,,80,11285.610010,0.00,0.369171
swap,11,115477.466797,,,,80,11383.270101,0.00,0.399993
swap,12,3750644.250000,,,,80,11914.850146,0.00,0.404217
swap,13,337198.203125,,,,80,11429.990162,0.00,0.364507
swap,14,2788275.187500,,,,80,9903.290123,0.00,0.318540
swap,15,291386.929688,,,,80,11788.230174,0.00,0.306367
swap,16,7180544.000000,,,,80,12728.379915,0.00,0.308425
swap,17,192687.511719,,,,80,12301.790156,0.00,0.307176
swap,18,1566310.687500,,,,80,13250.090191,0.00,0.313659
swap,19,711587.062500,,,,80,11905.390198,0.00,0.341371
swap,20,353813.476562,,,,80,12082.450200,0.00,0.361822
swap,21,393859.875000,,,,80,12864.110287,0.00,0.382485
swap,22,2838236.812500,,,,80,12287.470185,0.00,0.430505
swap,23,10093588.500000,,,,80,13304.450073,0.00,0.409489
swap,24,81287.492188,,,,80,11033.910219,0.00,0.336467
swap,25,5098021.625000,,,,80,12526.630123,0.00,0.370821
swap,26,419150.156250,,,,80,11223.230097,0.00,0.329111
swap,27,288549.210938,,,,80,12133.530070,0.00,0.310194
swap,28,412897.906250,,,,80,12979.510154,0.00,0.313805
swap,29,1224485.375000,,,,80,13458.770104,0.00,0.346633
