kind,episode,loss,policy_loss,value_loss,entropy,steps,hpwl_local_end,time_sec
swap,29,15270982.250000,,,,80,24828.170093,0.271158
swap,30,26156488.500000,,,,80,22627.230045,0.260778
swap,31,40837046.000000,,,,80,23170.670028,0.258712
swap,32,10481277.250000,,,,80,23282.510009,0.247197
swap,33,35203945.000000,,,,80,26290.210098,0.295631
swap,34,12828791.000000,,,,80,24824.250013,0.304175
swap,35,14268507.250000,,,,80,25706.170139,0.286975
swap,36,22701406.000000,,,,80,23394.030063,0.292817
swap,37,12165209.250000,,,,80,24409.770015,0.252695
swap,38,70165742.000000,,,,80,24821.990079,0.282767
swap,39,10513137.250000,,,,80,26275.130003,0.251692
swap,40,39426140.000000,,,,80,22901.970008,0.272667
swap,41,6543260.250000,,,,80,25327.430056,0.279214
swap,42,5463405.875000,,,,80,23029.630043,0.250617
swap,43,21029231.500000,,,,80,24678.550068,0.280904
swap,44,20838046.500000,,,,80,22973.510085,0.277031
swap,45,78760440.000000,,,,80,22705.270073,0.273662
swap,46,71873754.000000,,,,80,22265.370041,0.271854
swap,47,17417152.000000,,,,80,24727.069977,0.270510
swap,48,8501156.250000,,,,80,24655.030008,0.288587
swap,49,21253465.500000,,,,80,25368.030034,0.296466
swap,50,72781526.000000,,,,80,24132.430031,0.295647
swap,51,10777313.500000,,,,80,22792.190021,0.276645
swap,52,6790459.750000,,,,80,24917.030063,0.279348
swap,53,14061064.500000,,,,80,23286.490054,0.346045
swap,54,49073626.000000,,,,80,23848.290066,0.373105
swap,55,7604354.250000,,,,80,23488.890072,0.421294
swap,56,67338874.000000,,,,80,24581.030101,0.456280
swap,57,49022890.000000,,,,80,23259.889972,0.364875
swap,58,49359970.000000,,,,80,23097.670009,0.372970
swap,59,9105926.000000,,,,80,22904.590027,0.344521
swap,60,17590145.500000,,,,80,24304.489978,0.408279
swap,1,96008926.000000,,,,80,16917.329998,0.443364
swap,2,109822238.000000,,,,80,16671.509960,0.431179
swap,3,7315677.125000,,,,80,16996.570121,0.442692
swap,4,135664192.000000,,,,80,13599.030063,0.330268
swap,5,130699012.000000,,,,80,13726.989994,0.265924
swap,6,125866258.000000,,,,80,14730.010013,0.292915
swap,7,109780322.000000,,,,80,16376.509944,0.284767
swap,8,130773396.000000,,,,80,13862.649906,0.312622
swap,9,111262386.000000,,,,80,16539.989948,0.318069
swap,10,26843311.000000,,,,80,17566.130100,0.370173
swap,11,113681794.000000,,,,80,16949.010013,0.294979
swap,12,128506524.000000,,,,80,14956.030063,0.325839
swap,13,86576246.000000,,,,80,14478.729991,0.298600
swap,14,129787944.000000,,,,80,14372.910022,0.291094
swap,15,41211605.000000,,,,80,17293.810019,0.296763
swap,16,109255490.000000,,,,80,16181.789943,0.341962
swap,17,27909269.500000,,,,80,17418.389957,0.256232
swap,18,99555018.000000,,,,80,16800.210071,0.284056
swap,19,110345662.000000,,,,80,16655.629863,0.371891
swap,20,28475681.500000,,,,80,17604.429975,0.389814
swap,21,89291804.000000,,,,80,14972.730068,0.386647
swap,22,73171144.000000,,,,80,16719.869854,0.439073
swap,23,76401648.000000,,,,80,17390.429893,0.320492
swap,24,107579202.000000,,,,80,16839.089992,0.302297
swap,25,109552172.000000,,,,80,16885.269989,0.360609
swap,26,108825620.000000,,,,80,16129.709896,0.309930
swap,27,132760146.000000,,,,80,14075.350086,0.325071
swap,28,86245376.000000,,,,80,16900.309955,0.313146
swap,29,87090024.000000,,,,80,16412.009899,0.287109
swap,30,97502576.000000,,,,80,16918.949909,0.416515
swap,31,37630154.000000,,,,80,17233.730069,0.374886
swap,32,96361858.000000,,,,80,17572.309921,0.359850
swap,33,82069328.000000,,,,80,16188.989963,0.307693
swap,34,85790346.000000,,,,80,17079.709888,0.406158
swap,35,60543308.000000,,,,80,16517.710041,0.314225
swap,36,42471909.000000,,,,80,16062.209964,0.270829
swap,37,25253191.000000,,,,80,17392.910013,0.251320
swap,38,79129280.000000,,,,80,15767.050014,0.262398
swap,39,107800436.000000,,,,80,16717.229900,0.271148
swap,40,80862084.000000,,,,80,16646.249874,0.272247
swap,41,112719214.000000,,,,80,14283.950016,0.269753
swap,42,103448154.000000,,,,80,14962.370018,0.316382
swap,43,104887480.000000,,,,80,17360.309902,0.284103
swap,44,42423185.000000,,,,80,16937.069973,0.289766
swap,45,98374432.000000,,,,80,16468.329952,0.371628
swap,46,97549270.000000,,,,80,17640.129917,0.296221
swap,47,136391060.000000,,,,80,13960.989917,0.292046
swap,48,37548231.000000,,,,80,18225.169994,0.292352
swap,49,32541649.000000,,,,80,18018.010074,0.294666
swap,50,32322172.500000,,,,80,16566.429972,0.287471
swap,51,86146376.000000,,,,80,17381.250034,0.287435
swap,52,106594554.000000,,,,80,16497.629985,0.298904
swap,53,91893082.000000,,,,80,15172.270023,0.320089
swap,54,34572828.000000,,,,80,16763.930007,0.282262
swap,55,134408900.000000,,,,80,14059.149997,0.303047
swap,56,24053912.500000,,,,80,16087.870029,0.293262
swap,57,105319894.000000,,,,80,15931.849916,0.320520
swap,58,106478438.000000,,,,80,16956.589901,0.290401
swap,59,80927994.000000,,,,80,16295.289936,0.284214
swap,60,107717564.000000,,,,80,17516.349987,0.312587
swap,1,6484522.250000,,,,80,5749.729928,0.330376
swap,2,6474048.625000,,,,80,4989.509927,0.291756
swap,3,6320776.250000,,,,80,5438.509927,0.319783
swap,4,6168806.250000,,,,80,5167.029839,0.376890
swap,5,5059877.000000,,,,80,5638.509957,0.283779
swap,6,6284564.000000,,,,80,5231.369882,0.313241
swap,7,4960257.000000,,,,80,5169.689858,0.365236
swap,8,4812777.875000,,,,80,5089.149850,0.313980
swap,9,4687992.750000,,,,80,5128.109841,0.322179
swap,10,4344379.500000,,,,80,5011.269982,0.285461
swap,11,4527238.000000,,,,80,4980.949960,0.349545
swap,12,3734760.875000,,,,80,5277.209817,0.286679
swap,13,3781884.125000,,,,80,5253.009805,0.284032
swap,14,3294256.437500,,,,80,5011.929757,0.320568
swap,15,3238748.062500,,,,80,5033.369882,0.283990
swap,16,3141726.750000,,,,80,5914.589868,0.335432
swap,17,2874482.250000,,,,80,5142.309762,0.306648
swap,18,2492406.187500,,,,80,6070.409829,0.261896
swap,19,2817241.562500,,,,80,5236.049920,0.308334
swap,20,2311252.000000,,,,80,5151.929772,0.294054
swap,21,2518509.937500,,,,80,5635.489907,0.298376
swap,22,2560336.562500,,,,80,5535.209908,0.309200
swap,23,1741188.718750,,,,80,5515.869882,0.340037
swap,24,1936089.531250,,,,80,4421.989877,0.297708
swap,25,1408107.343750,,,,80,5999.309960,0.381887
swap,26,1441039.843750,,,,80,5071.969979,0.311784
swap,27,1299516.437500,,,,80,5088.309945,0.314755
swap,28,1146670.781250,,,,80,5919.329812,0.293764
swap,29,1060274.359375,,,,80,5374.929879,0.309622
swap,30,817018.640625,,,,80,5109.349862,0.338370
swap,31,929241.609375,,,,80,5673.349923,0.299894
swap,32,704956.343750,,,,80,5161.529946,0.370566
swap,33,763130.937500,,,,80,5606.449777,0.343057
swap,34,486664.257812,,,,80,5361.429818,0.353826
swap,35,435570.195312,,,,80,5162.949929,0.396755
swap,36,367428.507812,,,,80,5750.889932,0.350312
swap,37,300685.179688,,,,80,5403.749917,0.304552
swap,38,159083.150391,,,,80,5034.669930,0.304543
swap,39,157564.949219,,,,80,4829.289956,0.281679
swap,40,296017.585938,,,,80,5156.089883,0.263448
swap,41,58375.619141,,,,80,4992.569894,0.339139
swap,42,78445.542969,,,,80,5544.089883,0.286664
swap,43,103889.904297,,,,80,5126.129876,0.326185
swap,44,53247.417969,,,,80,5276.089944,0.311091
swap,45,59201.150391,,,,80,4915.869943,0.277477
swap,46,62605.203125,,,,80,5169.009866,0.271609
swap,47,137056.441406,,,,80,6111.329843,0.320081
swap,48,69323.837891,,,,80,5115.129830,0.273664
swap,49,324202.273438,,,,80,5871.549722,0.274819
swap,50,111553.576172,,,,80,5223.949868,0.260808
swap,51,56944.641602,,,,80,5282.849832,0.315319
swap,52,119113.292969,,,,80,5762.889886,0.327179
swap,53,110197.435547,,,,80,5149.369821,0.286056
swap,54,59436.275391,,,,80,4662.889901,0.337815
swap,55,123667.613281,,,,80,4691.249932,0.321918
swap,56,103867.697266,,,,80,5602.009805,0.319528
swap,57,158381.695312,,,,80,5498.789865,0.296419
swap,58,161817.031250,,,,80,5780.189782,0.304821
swap,59,22541.202148,,,,80,5259.629891,0.275991
swap,60,43780.551758,,,,80,5150.009805,0.295707
swap,1,172908.570312,,,,80,2441.189957,0.365152
swap,2,263821.054688,,,,80,2105.149918,0.348668
swap,3,142848.083984,,,,80,2153.549912,0.371305
swap,4,114944.927734,,,,80,2158.149918,0.403119
swap,5,86316.572266,,,,80,2008.769883,0.337279
swap,6,61518.380859,,,,80,2224.229905,0.338618
swap,7,38555.996094,,,,80,2105.629868,0.349950
swap,8,26621.763184,,,,80,2102.529893,0.314009
swap,9,16928.338379,,,,80,2481.550004,0.370659
swap,10,22701.066406,,,,80,2114.589829,0.406723
swap,11,10111.815430,,,,80,2270.869889,0.431102
swap,12,44642.849609,,,,80,2190.109879,0.477688
swap,13,10510.158936,,,,80,2217.869889,0.391933
swap,14,10020.650391,,,,80,2175.309922,0.406557
swap,15,15313.450195,,,,80,2153.749924,0.390186
swap,16,11570.350098,,,,80,2306.869858,0.364245
swap,17,13790.353027,,,,80,2226.449875,0.355623
swap,18,8072.328979,,,,80,2126.549943,0.368048
swap,19,42893.863281,,,,80,2137.229874,0.352460
swap,20,13573.715088,,,,80,2136.249863,0.388158
swap,21,5686.506104,,,,80,2163.789872,0.398722
swap,22,11479.276855,,,,80,2204.769974,0.351700
swap,23,4110.012024,,,,80,2161.049943,0.335188
swap,24,25416.473145,,,,80,2370.169968,0.330701
swap,25,28178.569824,,,,80,2220.849869,0.331577
swap,26,8755.401367,,,,80,2222.169968,0.364779
swap,27,8124.823486,,,,80,2094.489854,0.283270
swap,28,9241.973389,,,,80,2153.489945,0.278799
swap,29,7403.517334,,,,80,2098.269913,0.279230
swap,30,18854.788574,,,,80,1829.569779,0.263945
swap,31,16217.444824,,,,80,2150.269944,0.275373
swap,32,7907.279175,,,,80,2144.029832,0.314343
swap,33,16928.825195,,,,80,2400.329880,0.296616
swap,34,14546.496094,,,,80,2231.309983,0.296767
swap,35,14217.507324,,,,80,2261.709916,0.331595
swap,36,11379.802490,,,,80,1971.949845,0.292597
swap,37,6062.360962,,,,80,2115.249924,0.288454
swap,38,6927.242065,,,,80,2204.589890,0.304866
swap,39,22173.994141,,,,80,1992.409897,0.329877
swap,40,12189.971680,,,,80,2155.609879,0.360083
swap,41,11308.445557,,,,80,2243.269974,0.311184
swap,42,12409.668701,,,,80,1855.809769,0.331012
swap,43,18731.033691,,,,80,2115.389878,0.333598
swap,44,9296.712646,,,,80,2120.389878,0.315807
swap,45,5099.057373,,,,80,2071.729905,0.286801
swap,46,13261.743896,,,,80,2256.189835,0.300443
swap,47,4964.090576,,,,80,2039.929948,0.273202
swap,48,23429.673828,,,,80,2356.869828,0.259902
swap,49,15897.474609,,,,80,2213.389939,0.280384
swap,50,11639.856445,,,,80,2247.389939,0.255957
swap,51,11148.438721,,,,80,2059.589921,0.289341
swap,52,18603.540527,,,,80,2293.729874,0.259841
swap,53,22685.569824,,,,80,2115.469834,0.268587
swap,54,10331.604492,,,,80,2118.629899,0.304769
swap,55,12465.408203,,,,80,2124.389847,0.297216
swap,56,8668.927979,,,,80,2279.669907,0.241199
swap,57,20583.594727,,,,80,2256.869919,0.299947
swap,58,5012.211792,,,,80,2127.189866,0.309033
swap,59,9882.876221,,,,80,2158.549973,0.315157
swap,60,11566.139160,,,,80,1984.049882,0.496212
swap,1,55034.961914,,,,80,2090.630210,0.310816
swap,2,69555.001953,,,,80,2281.870292,0.318416
swap,3,1083547.812500,,,,80,2848.550223,0.366277
swap,4,37184.210938,,,,80,1962.330222,0.346549
swap,5,298877.476562,,,,80,1973.130179,0.353385
swap,6,20651.140625,,,,80,2050.210349,0.326451
swap,7,9797.465332,,,,80,1692.010215,0.342423
swap,8,36617.464844,,,,80,2236.970145,0.314428
swap,9,884996.531250,,,,80,3033.470328,0.269107
swap,10,36536.182617,,,,80,1848.010154,0.304265
swap,11,146844.871094,,,,80,2259.270194,0.371211
swap,12,111016.343750,,,,80,1794.030143,0.313379
swap,13,86808.281250,,,,80,1615.850211,0.311583
swap,14,74170.619141,,,,80,2243.750205,0.322089
swap,15,219072.597656,,,,80,1974.350181,0.316549
swap,16,54042.696289,,,,80,2311.870261,0.306096
swap,17,59215.752930,,,,80,1862.530234,0.289931
swap,18,217999.246094,,,,80,2661.710227,0.296643
swap,19,550581.593750,,,,80,1760.010184,0.306197
swap,20,106411.359375,,,,80,2457.830222,0.313418
swap,21,127358.902344,,,,80,1931.910178,0.335375
swap,22,72807.613281,,,,80,2086.530234,0.344515
swap,23,771606.953125,,,,80,1496.170188,0.345505
swap,24,878892.343750,,,,80,2847.590232,0.341393
swap,25,15974.071533,,,,80,1653.090293,0.298254
swap,26,175258.117188,,,,80,1572.870231,0.302568
swap,27,880172.656250,,,,80,2766.450095,0.364639
swap,28,808830.750000,,,,80,2176.290183,0.297072
swap,29,21316.318848,,,,80,2102.350211,0.288234
swap,30,65374.439453,,,,80,2157.670219,0.295738
swap,31,134410.859375,,,,80,2064.230155,0.294472
swap,32,814696.093750,,,,80,2113.610129,0.341218
swap,33,10550.604004,,,,80,1937.850211,0.402676
swap,34,81229.517578,,,,80,2204.330192,0.430561
swap,35,13706.705078,,,,80,1819.850181,0.367807
swap,36,17739.829102,,,,80,1952.830192,0.377923
swap,37,10850.554932,,,,80,1682.590201,0.328879
swap,38,1708165.687500,,,,80,2395.230247,0.386447
swap,39,21825.567871,,,,80,2015.810203,0.402774
swap,40,37661.791992,,,,80,2183.070273,0.309397
swap,41,237426.039062,,,,80,2026.150168,0.349935
swap,42,1093315.687500,,,,80,2522.030204,0.294793
swap,43,23787.050781,,,,80,2214.710258,0.347590
swap,44,497397.273438,,,,80,3076.490165,0.323565
swap,45,17654.190430,,,,80,1752.890250,0.338660
swap,46,84821.091797,,,,80,2619.150229,0.289884
swap,47,33073.645020,,,,80,2503.530356,0.306204
swap,48,90218.171875,,,,80,1768.250205,0.314727
swap,49,18867.967285,,,,80,2059.330253,0.379026
swap,50,73609.671875,,,,80,2326.190024,0.317124
swap,51,1315574.625000,,,,80,2612.410270,0.298826
swap,52,30596.605469,,,,80,2128.250236,0.310395
swap,53,30640.287109,,,,80,1881.570212,0.341822
swap,54,49595.960938,,,,80,2421.510276,0.407717
swap,55,1817703.156250,,,,80,2592.870231,0.326731
swap,56,180258.320312,,,,80,1740.970176,0.315322
swap,57,51561.569336,,,,80,2101.390159,0.331983
swap,58,36381.745117,,,,80,1907.310203,0.418523
swap,59,31736.423828,,,,80,2047.490256,0.305075
swap,60,32504.066895,,,,80,1931.490226,0.361878
swap,1,42977.216797,,,,80,1832.779913,0.284980
swap,2,43657.773438,,,,80,1881.779974,0.311203
swap,3,42922.748047,,,,80,1490.099951,0.320852
swap,4,226494.871094,,,,80,2678.359839,0.345184
swap,5,1858025.687500,,,,80,2534.999884,0.313552
swap,6,31971.396484,,,,80,1612.079962,0.372973
swap,7,385997.312500,,,,80,1767.539954,0.341094
swap,8,40858.950195,,,,80,1530.360022,0.352712
swap,9,38660.671875,,,,80,1976.520026,0.322756
swap,10,45097.153320,,,,80,1628.279944,0.301136
swap,11,30275.131836,,,,80,1674.560034,0.304935
swap,12,36850.448242,,,,80,1812.860083,0.256806
swap,13,48550.413086,,,,80,2141.639838,0.284066
swap,14,86538.589844,,,,80,2223.579932,0.294565
swap,15,57434.511719,,,,80,2139.259924,0.307469
swap,16,34703.111328,,,,80,1892.199896,0.306391
swap,17,44109.381836,,,,80,1604.299963,0.317048
swap,18,37266.599609,,,,80,1530.899908,0.285608
swap,19,43700.143555,,,,80,2029.499976,0.336575
swap,20,28299.429199,,,,80,1513.119940,0.344451
swap,21,13255.370850,,,,80,1869.019873,0.414621
swap,22,36007.713867,,,,80,1232.539984,0.365606
swap,23,45001.129883,,,,80,1696.280005,0.380554
swap,24,25584.986328,,,,80,1522.779944,0.419631
swap,25,49657.632812,,,,80,1999.659918,0.331401
swap,26,209334.445312,,,,80,2473.359961,0.333126
swap,27,40324.169922,,,,80,1854.079932,0.367433
swap,28,18811.484863,,,,80,1568.559943,0.388574
swap,29,25096.187500,,,,80,1485.500006,0.453032
swap,30,26311.365234,,,,80,1645.139990,0.314754
swap,31,796548.156250,,,,80,1890.399939,0.338018
swap,32,827018.375000,,,,80,2418.080023,0.446173
swap,33,14206.823730,,,,80,1515.840033,0.371457
swap,34,67390.474609,,,,80,1877.219855,0.369959
swap,35,62820.091797,,,,80,1952.959937,0.325400
swap,36,793357.203125,,,,80,2525.579901,0.356798
swap,37,55323.532227,,,,80,2225.459937,0.346653
swap,38,885894.921875,,,,80,2492.479865,0.336609
swap,39,41342.346680,,,,80,2010.079993,0.444559
swap,40,37357.879883,,,,80,1447.539954,0.388385
swap,41,68795.767578,,,,80,2185.499884,0.358638
swap,42,34355.889648,,,,80,1683.219946,0.337250
swap,43,33745.889648,,,,80,1825.159918,0.299814
swap,44,47932.898438,,,,80,1454.739905,0.308495
swap,45,48040.478516,,,,80,1788.379919,0.315860
swap,46,36113.727539,,,,80,1628.399878,0.323735
swap,47,1121391.156250,,,,80,2452.559912,0.302199
swap,48,123448.697266,,,,80,2176.459967,0.302070
swap,49,27413.214355,,,,80,1487.300024,0.342702
swap,50,52764.060547,,,,80,1704.059943,0.290281
swap,51,25730.921875,,,,80,1466.039984,0.295122
swap,52,36870.824219,,,,80,1515.999884,0.308184
swap,53,86802.824219,,,,80,1971.959967,0.346973
swap,54,44646.336914,,,,80,1886.679999,0.387935
swap,55,1115055.218750,,,,80,2139.719916,0.435184
swap,56,60679.788086,,,,80,1989.199927,0.328851
swap,57,1003311.843750,,,,80,1961.500006,0.347469
swap,58,77300.373047,,,,80,2107.579840,0.323677
swap,59,25344.549805,,,,80,1996.939978,0.366231
swap,60,37385.342773,,,,80,1447.999854,0.385960
swap,1,89879.599609,,,,80,1826.139694,0.307175
swap,2,247469.636719,,,,80,2107.179810,0.321802
swap,3,122167.275391,,,,80,1988.799896,0.316556
swap,4,72236.912109,,,,80,1508.819916,0.337061
swap,5,428011.960938,,,,80,1882.879913,0.298517
swap,6,149608.234375,,,,80,1668.759964,0.288644
swap,7,17919.879883,,,,80,1190.579834,0.309307
swap,8,275530.703125,,,,80,2256.359818,0.313324
swap,9,66541.429688,,,,80,1278.839905,0.312093
swap,10,118284.927734,,,,80,1838.359848,0.328254
swap,11,97074.132812,,,,80,1793.499786,0.386127
swap,12,65186.333984,,,,80,1768.099731,0.303667
swap,13,56737.040039,,,,80,1618.499878,0.283246
swap,14,28600.073242,,,,80,1194.179779,0.295531
swap,15,99993.691406,,,,80,1727.339920,0.314170
swap,16,29516.414551,,,,80,1235.399872,0.380981
swap,17,140408.585938,,,,80,1747.219818,0.306804
swap,18,175389.042969,,,,80,1553.719910,0.303964
swap,19,58575.167969,,,,80,1412.659882,0.275890
swap,20,127525.218750,,,,80,2032.899750,0.300325
swap,21,117151.037109,,,,80,1542.799835,0.301115
swap,22,95241.136719,,,,80,1479.739868,0.308456
swap,23,224755.351562,,,,80,1610.799927,0.289281
swap,24,246853.339844,,,,80,2485.719727,0.300759
swap,25,62879.136719,,,,80,978.839844,0.283744
swap,26,20779.974121,,,,80,1178.819885,0.317133
swap,27,231865.785156,,,,80,2010.599945,0.287955
swap,28,64354.772461,,,,80,975.239868,0.296810
swap,29,233155.804688,,,,80,1620.339844,0.297400
swap,30,91962.585938,,,,80,1962.599854,0.282589
swap,31,182713.460938,,,,80,1565.059784,0.273500
swap,32,18530.786621,,,,80,1081.399780,0.281304
swap,33,131388.582031,,,,80,1787.599854,0.303412
swap,34,56744.580078,,,,80,1506.939941,0.270096
swap,35,232362.343750,,,,80,2135.759842,0.285207
swap,36,128472.835938,,,,80,2046.339813,0.318097
swap,37,158780.578125,,,,80,2160.319855,0.351059
swap,38,178356.562500,,,,80,2037.419861,0.324489
swap,39,348634.500000,,,,80,2396.459869,0.274403
swap,40,70663.718750,,,,80,1240.799866,0.293808
swap,41,206376.281250,,,,80,1110.779861,0.296805
swap,42,215344.437500,,,,80,1580.379852,0.285209
swap,43,75609.304688,,,,80,1821.119812,0.334864
swap,44,112297.496094,,,,80,1606.239868,0.299250
swap,45,168015.562500,,,,80,1789.899719,0.299828
swap,46,75537.341797,,,,80,1512.079788,0.307949
swap,47,114237.851562,,,,80,1066.419861,0.327338
swap,48,109482.675781,,,,80,1951.600021,0.355036
swap,49,81239.259766,,,,80,1210.999939,0.324837
swap,50,51685.151367,,,,80,958.539871,0.340149
swap,51,182659.207031,,,,80,2112.199860,0.370531
swap,52,66303.435547,,,,80,974.359894,0.385925
swap,53,234198.777344,,,,80,2194.179901,0.305973
swap,54,180582.398438,,,,80,1198.859833,0.375640
swap,55,73199.601562,,,,80,1525.939850,0.404102
swap,56,356437.570312,,,,80,1921.419769,0.379963
swap,57,59009.739258,,,,80,1252.179932,0.350743
swap,58,106656.556641,,,,80,1985.319885,0.369167
swap,59,179318.218750,,,,80,1653.479752,0.384281
swap,60,84412.361328,,,,80,1386.459808,0.305508
swap,1,97343.527344,,,,80,2711.050202,0.303147
swap,2,133861.886719,,,,80,3112.650246,0.296313
swap,3,49420.153320,,,,80,2500.190186,0.325068
swap,4,59415.417969,,,,80,2924.090211,0.305041
swap,5,73073.140625,,,,80,2342.550248,0.331953
swap,6,147936.437500,,,,80,2830.190278,0.355015
swap,7,78317.957031,,,,80,2615.010224,0.338588
swap,8,561826.656250,,,,80,2771.970276,0.421149
swap,9,61491.655273,,,,80,2874.330262,0.356879
swap,10,911918.125000,,,,80,3082.390183,0.340236
swap,11,132001.875000,,,,80,3048.750245,0.348568
swap,12,60173.721680,,,,80,3123.310273,0.308326
swap,13,316634.617188,,,,80,2918.650208,0.301822
swap,14,74961.406250,,,,80,2871.290192,0.334506
swap,15,382174.187500,,,,80,3713.390201,0.332015
swap,16,84966.542969,,,,80,3232.070252,0.324875
swap,17,223445.496094,,,,80,2486.090211,0.303471
swap,18,202728.726562,,,,80,2843.030182,0.334067
swap,19,52316.098633,,,,80,2871.530244,0.313718
swap,20,381297.578125,,,,80,3821.150165,0.309212
swap,21,61742.037109,,,,80,2610.530244,0.318600
swap,22,89409.394531,,,,80,3146.210206,0.316697
swap,23,37123.877930,,,,80,2674.390229,0.388038
swap,24,22629.153320,,,,80,2977.190262,0.295472
swap,25,67765.351562,,,,80,3013.270127,0.285937
swap,26,51844.965820,,,,80,2479.890244,0.297173
swap,27,660062.609375,,,,80,3102.770267,0.293681
swap,28,220273.308594,,,,80,2693.850327,0.304794
swap,29,52044.854492,,,,80,2570.610245,0.311516
swap,30,61181.557617,,,,80,2425.530305,0.334964
swap,31,90144.314453,,,,80,3022.970215,0.317327
swap,32,78714.037109,,,,80,2642.670289,0.316733
swap,33,30776.868652,,,,80,2794.330155,0.336819
swap,34,50133.580078,,,,80,2571.910264,0.329953
swap,35,58671.000000,,,,80,2803.070252,0.339709
swap,36,344184.117188,,,,80,2978.870263,0.400856
swap,37,52215.300781,,,,80,2185.510316,0.372150
swap,38,131602.535156,,,,80,3178.430085,0.361575
swap,39,85267.546875,,,,80,2916.850220,0.336524
swap,40,15771.887939,,,,80,2895.930237,0.305492
swap,41,50972.863281,,,,80,2363.730210,0.348023
swap,42,133015.218750,,,,80,2912.290238,0.345383
swap,43,19598.773438,,,,80,2600.490235,0.344307
swap,44,82791.716797,,,,80,3297.690217,0.319144
swap,45,78560.650391,,,,80,2777.170258,0.319235
swap,46,633577.906250,,,,80,3044.230195,0.298049
swap,47,91713.972656,,,,80,2834.410309,0.318136
swap,48,38238.436523,,,,80,3048.450226,0.312220
swap,49,37712.938477,,,,80,2355.690247,0.320406
swap,50,84931.544922,,,,80,2679.710206,0.377751
swap,51,524678.351562,,,,80,3556.930184,0.342627
swap,52,53875.037109,,,,80,3107.970215,0.306541
swap,53,54438.132812,,,,80,2380.090256,0.340832
swap,54,302974.117188,,,,80,2550.070130,0.346660
swap,55,71009.667969,,,,80,3161.030152,0.304891
swap,56,196152.035156,,,,80,2996.230210,0.349593
swap,57,100227.357422,,,,80,2499.690262,0.296602
swap,58,61685.250977,,,,80,2770.850159,0.312451
swap,59,45248.687500,,,,80,2927.270295,0.275898
swap,60,315833.226562,,,,80,3284.090165,0.366846
