cell_name,cell_type,port,net_bit,net_name,direction
$abc$2096$auto$blifparse.cc:396:parse_blif$2330,sky130_fd_sc_hd__nand2_2,Y,358,$abc$2096$new_n289,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2331,sky130_fd_sc_hd__or2_2,A,8,in_4,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2331,sky130_fd_sc_hd__or2_2,B,209,$abc$2096$new_n137,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2331,sky130_fd_sc_hd__or2_2,X,359,$abc$2096$new_n290,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2332,sky130_fd_sc_hd__or2_2,A,205,$abc$2096$new_n132,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2332,sky130_fd_sc_hd__or2_2,B,355,$abc$2096$new_n286,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2332,sky130_fd_sc_hd__or2_2,X,360,$abc$2096$new_n291,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2333,sky130_fd_sc_hd__nand2_2,A,359,$abc$2096$new_n290,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2333,sky130_fd_sc_hd__nand2_2,B,360,$abc$2096$new_n291,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2333,sky130_fd_sc_hd__nand2_2,Y,361,$abc$2096$new_n292,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2334,sky130_fd_sc_hd__clkinv_2,A,361,$abc$2096$new_n292,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2334,sky130_fd_sc_hd__clkinv_2,Y,362,$abc$2096$new_n293,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2335,sky130_fd_sc_hd__nand2_2,A,353,$abc$2096$new_n284,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2335,sky130_fd_sc_hd__nand2_2,B,358,$abc$2096$new_n289,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2335,sky130_fd_sc_hd__nand2_2,Y,363,$abc$2096$new_n294,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2336,sky130_fd_sc_hd__nand2_2,A,349,$abc$2096$new_n280,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2336,sky130_fd_sc_hd__nand2_2,B,362,$abc$2096$new_n293,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2336,sky130_fd_sc_hd__nand2_2,Y,364,$abc$2096$new_n295,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2337,sky130_fd_sc_hd__or2_2,A,363,$abc$2096$new_n294,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2337,sky130_fd_sc_hd__or2_2,B,364,$abc$2096$new_n295,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2337,sky130_fd_sc_hd__or2_2,X,365,$abc$2096$new_n296,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2338,sky130_fd_sc_hd__clkinv_2,A,365,$abc$2096$new_n296,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2338,sky130_fd_sc_hd__clkinv_2,Y,366,$abc$2096$new_n297,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2339,sky130_fd_sc_hd__nand2_2,A,345,$abc$2096$new_n276,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2339,sky130_fd_sc_hd__nand2_2,B,366,$abc$2096$new_n297,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2339,sky130_fd_sc_hd__nand2_2,Y,367,$abc$2096$new_n298,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2340,sky130_fd_sc_hd__or2_2,A,339,$abc$2096$new_n270,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2340,sky130_fd_sc_hd__or2_2,B,367,$abc$2096$new_n298,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2340,sky130_fd_sc_hd__or2_2,X,118,out_34,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2341,sky130_fd_sc_hd__or2_2,A,17,in_13,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2341,sky130_fd_sc_hd__or2_2,B,134,$abc$2096$new_n65,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2341,sky130_fd_sc_hd__or2_2,X,368,$abc$2096$new_n300,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2342,sky130_fd_sc_hd__nand2_2,A,17,in_13,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2342,sky130_fd_sc_hd__nand2_2,B,134,$abc$2096$new_n65,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2342,sky130_fd_sc_hd__nand2_2,Y,369,$abc$2096$new_n301,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2343,sky130_fd_sc_hd__nand2_2,A,368,$abc$2096$new_n300,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2343,sky130_fd_sc_hd__nand2_2,B,369,$abc$2096$new_n301,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2343,sky130_fd_sc_hd__nand2_2,Y,370,$abc$2096$new_n302,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2344,sky130_fd_sc_hd__clkinv_2,A,370,$abc$2096$new_n302,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2344,sky130_fd_sc_hd__clkinv_2,Y,371,$abc$2096$new_n303,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2345,sky130_fd_sc_hd__nand2_2,A,329,$abc$2096$new_n260,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2345,sky130_fd_sc_hd__nand2_2,B,335,$abc$2096$new_n266,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2345,sky130_fd_sc_hd__nand2_2,Y,372,$abc$2096$new_n304,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2346,sky130_fd_sc_hd__nand2_2,A,371,$abc$2096$new_n303,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2346,sky130_fd_sc_hd__nand2_2,B,372,$abc$2096$new_n304,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2346,sky130_fd_sc_hd__nand2_2,Y,373,$abc$2096$new_n305,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2347,sky130_fd_sc_hd__or2_2,A,371,$abc$2096$new_n303,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2347,sky130_fd_sc_hd__or2_2,B,372,$abc$2096$new_n304,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2347,sky130_fd_sc_hd__or2_2,X,374,$abc$2096$new_n306,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2348,sky130_fd_sc_hd__nand2_2,A,373,$abc$2096$new_n305,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2348,sky130_fd_sc_hd__nand2_2,B,374,$abc$2096$new_n306,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2348,sky130_fd_sc_hd__nand2_2,Y,375,$abc$2096$new_n307,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2349,sky130_fd_sc_hd__or2_2,A,241,$abc$2096$new_n169,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2349,sky130_fd_sc_hd__or2_2,B,375,$abc$2096$new_n307,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2349,sky130_fd_sc_hd__or2_2,X,376,$abc$2096$new_n308,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2350,sky130_fd_sc_hd__clkinv_2,A,376,$abc$2096$new_n308,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2350,sky130_fd_sc_hd__clkinv_2,Y,377,$abc$2096$new_n309,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2351,sky130_fd_sc_hd__nand2_2,A,341,$abc$2096$new_n272,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2351,sky130_fd_sc_hd__nand2_2,B,355,$abc$2096$new_n286,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2351,sky130_fd_sc_hd__nand2_2,Y,378,$abc$2096$new_n310,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2352,sky130_fd_sc_hd__or2_2,A,370,$abc$2096$new_n302,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2352,sky130_fd_sc_hd__or2_2,B,378,$abc$2096$new_n310,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2352,sky130_fd_sc_hd__or2_2,X,379,$abc$2096$new_n311,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2353,sky130_fd_sc_hd__nand2_2,A,370,$abc$2096$new_n302,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2353,sky130_fd_sc_hd__nand2_2,B,378,$abc$2096$new_n310,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2353,sky130_fd_sc_hd__nand2_2,Y,380,$abc$2096$new_n312,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2354,sky130_fd_sc_hd__clkinv_2,A,380,$abc$2096$new_n312,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2354,sky130_fd_sc_hd__clkinv_2,Y,381,$abc$2096$new_n313,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2355,sky130_fd_sc_hd__nand2_2,A,250,$abc$2096$new_n178,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2355,sky130_fd_sc_hd__nand2_2,B,379,$abc$2096$new_n311,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2355,sky130_fd_sc_hd__nand2_2,Y,382,$abc$2096$new_n314,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2356,sky130_fd_sc_hd__or2_2,A,381,$abc$2096$new_n313,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2356,sky130_fd_sc_hd__or2_2,B,382,$abc$2096$new_n314,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2356,sky130_fd_sc_hd__or2_2,X,383,$abc$2096$new_n315,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2357,sky130_fd_sc_hd__nand2_2,A,134,$abc$2096$new_n65,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2357,sky130_fd_sc_hd__nand2_2,B,347,$abc$2096$new_n278,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2357,sky130_fd_sc_hd__nand2_2,Y,384,$abc$2096$new_n316,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2358,sky130_fd_sc_hd__or2_2,A,134,$abc$2096$new_n65,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2358,sky130_fd_sc_hd__or2_2,B,347,$abc$2096$new_n278,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2358,sky130_fd_sc_hd__or2_2,X,385,$abc$2096$new_n317,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2359,sky130_fd_sc_hd__nand2_2,A,384,$abc$2096$new_n316,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2359,sky130_fd_sc_hd__nand2_2,B,385,$abc$2096$new_n317,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2359,sky130_fd_sc_hd__nand2_2,Y,386,$abc$2096$new_n318,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2360,sky130_fd_sc_hd__or2_2,A,230,$abc$2096$new_n158,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2360,sky130_fd_sc_hd__or2_2,B,386,$abc$2096$new_n318,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2360,sky130_fd_sc_hd__or2_2,X,387,$abc$2096$new_n319,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2361,sky130_fd_sc_hd__nand2_2,A,9,in_5,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2361,sky130_fd_sc_hd__nand2_2,B,351,$abc$2096$new_n282,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2361,sky130_fd_sc_hd__nand2_2,Y,388,$abc$2096$new_n320,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2362,sky130_fd_sc_hd__or2_2,A,9,in_5,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2362,sky130_fd_sc_hd__or2_2,B,351,$abc$2096$new_n282,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2362,sky130_fd_sc_hd__or2_2,X,389,$abc$2096$new_n321,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2363,sky130_fd_sc_hd__nand2_2,A,388,$abc$2096$new_n320,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2363,sky130_fd_sc_hd__nand2_2,B,389,$abc$2096$new_n321,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2363,sky130_fd_sc_hd__nand2_2,Y,390,$abc$2096$new_n322,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2364,sky130_fd_sc_hd__nand2_2,A,226,$abc$2096$new_n154,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2364,sky130_fd_sc_hd__nand2_2,B,390,$abc$2096$new_n322,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2364,sky130_fd_sc_hd__nand2_2,Y,391,$abc$2096$new_n323,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2365,sky130_fd_sc_hd__or2_2,A,17,in_13,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2365,sky130_fd_sc_hd__or2_2,B,9,in_5,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2365,sky130_fd_sc_hd__or2_2,X,392,$abc$2096$new_n324,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2366,sky130_fd_sc_hd__nand2_2,A,17,in_13,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2366,sky130_fd_sc_hd__nand2_2,B,9,in_5,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2366,sky130_fd_sc_hd__nand2_2,Y,393,$abc$2096$new_n325,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2367,sky130_fd_sc_hd__nand2_2,A,220,$abc$2096$new_n148,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2367,sky130_fd_sc_hd__nand2_2,B,393,$abc$2096$new_n325,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2367,sky130_fd_sc_hd__nand2_2,Y,394,$abc$2096$new_n326,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2368,sky130_fd_sc_hd__nand2_2,A,194,$abc$2096$new_n121,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2368,sky130_fd_sc_hd__nand2_2,B,394,$abc$2096$new_n326,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2368,sky130_fd_sc_hd__nand2_2,Y,395,$abc$2096$new_n327,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2369,sky130_fd_sc_hd__nand2_2,A,392,$abc$2096$new_n324,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2369,sky130_fd_sc_hd__nand2_2,B,395,$abc$2096$new_n327,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2369,sky130_fd_sc_hd__nand2_2,Y,396,$abc$2096$new_n328,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2370,sky130_fd_sc_hd__or2_2,A,9,in_5,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2370,sky130_fd_sc_hd__or2_2,B,209,$abc$2096$new_n137,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2370,sky130_fd_sc_hd__or2_2,X,397,$abc$2096$new_n329,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2371,sky130_fd_sc_hd__clkinv_2,A,397,$abc$2096$new_n329,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2371,sky130_fd_sc_hd__clkinv_2,Y,398,$abc$2096$new_n330,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2372,sky130_fd_sc_hd__or2_2,A,205,$abc$2096$new_n132,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2372,sky130_fd_sc_hd__or2_2,B,393,$abc$2096$new_n325,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2372,sky130_fd_sc_hd__or2_2,X,399,$abc$2096$new_n331,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2373,sky130_fd_sc_hd__nand2_2,A,387,$abc$2096$new_n319,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2373,sky130_fd_sc_hd__nand2_2,B,391,$abc$2096$new_n323,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2373,sky130_fd_sc_hd__nand2_2,Y,400,$abc$2096$new_n332,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2374,sky130_fd_sc_hd__nand2_2,A,396,$abc$2096$new_n328,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2374,sky130_fd_sc_hd__nand2_2,B,399,$abc$2096$new_n331,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2374,sky130_fd_sc_hd__nand2_2,Y,401,$abc$2096$new_n333,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2375,sky130_fd_sc_hd__or2_2,A,400,$abc$2096$new_n332,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2375,sky130_fd_sc_hd__or2_2,B,401,$abc$2096$new_n333,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2375,sky130_fd_sc_hd__or2_2,X,402,$abc$2096$new_n334,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2376,sky130_fd_sc_hd__or2_2,A,398,$abc$2096$new_n330,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2376,sky130_fd_sc_hd__or2_2,B,402,$abc$2096$new_n334,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2376,sky130_fd_sc_hd__or2_2,X,403,$abc$2096$new_n335,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2377,sky130_fd_sc_hd__clkinv_2,A,403,$abc$2096$new_n335,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2377,sky130_fd_sc_hd__clkinv_2,Y,404,$abc$2096$new_n336,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2378,sky130_fd_sc_hd__nand2_2,A,383,$abc$2096$new_n315,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2378,sky130_fd_sc_hd__nand2_2,B,404,$abc$2096$new_n336,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2378,sky130_fd_sc_hd__nand2_2,Y,405,$abc$2096$new_n337,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2379,sky130_fd_sc_hd__or2_2,A,377,$abc$2096$new_n309,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2379,sky130_fd_sc_hd__or2_2,B,405,$abc$2096$new_n337,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2379,sky130_fd_sc_hd__or2_2,X,119,out_35,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2380,sky130_fd_sc_hd__or2_2,A,18,in_14,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2380,sky130_fd_sc_hd__or2_2,B,135,$abc$2096$new_n66,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2380,sky130_fd_sc_hd__or2_2,X,406,$abc$2096$new_n339,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2381,sky130_fd_sc_hd__clkinv_2,A,406,$abc$2096$new_n339,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2381,sky130_fd_sc_hd__clkinv_2,Y,407,$abc$2096$new_n340,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2382,sky130_fd_sc_hd__nand2_2,A,18,in_14,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2382,sky130_fd_sc_hd__nand2_2,B,135,$abc$2096$new_n66,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2382,sky130_fd_sc_hd__nand2_2,Y,408,$abc$2096$new_n341,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2383,sky130_fd_sc_hd__nand2_2,A,406,$abc$2096$new_n339,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2383,sky130_fd_sc_hd__nand2_2,B,408,$abc$2096$new_n341,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2383,sky130_fd_sc_hd__nand2_2,Y,409,$abc$2096$new_n342,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2384,sky130_fd_sc_hd__clkinv_2,A,409,$abc$2096$new_n342,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2384,sky130_fd_sc_hd__clkinv_2,Y,410,$abc$2096$new_n343,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2385,sky130_fd_sc_hd__nand2_2,A,368,$abc$2096$new_n300,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2385,sky130_fd_sc_hd__nand2_2,B,373,$abc$2096$new_n305,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2385,sky130_fd_sc_hd__nand2_2,Y,411,$abc$2096$new_n344,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2386,sky130_fd_sc_hd__or2_2,A,410,$abc$2096$new_n343,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2386,sky130_fd_sc_hd__or2_2,B,411,$abc$2096$new_n344,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2386,sky130_fd_sc_hd__or2_2,X,412,$abc$2096$new_n345,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2387,sky130_fd_sc_hd__nand2_2,A,410,$abc$2096$new_n343,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2387,sky130_fd_sc_hd__nand2_2,B,411,$abc$2096$new_n344,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2387,sky130_fd_sc_hd__nand2_2,Y,413,$abc$2096$new_n346,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2388,sky130_fd_sc_hd__nand2_2,A,412,$abc$2096$new_n345,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2388,sky130_fd_sc_hd__nand2_2,B,413,$abc$2096$new_n346,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2388,sky130_fd_sc_hd__nand2_2,Y,414,$abc$2096$new_n347,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2389,sky130_fd_sc_hd__or2_2,A,241,$abc$2096$new_n169,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2389,sky130_fd_sc_hd__or2_2,B,414,$abc$2096$new_n347,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2389,sky130_fd_sc_hd__or2_2,X,415,$abc$2096$new_n348,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2390,sky130_fd_sc_hd__clkinv_2,A,415,$abc$2096$new_n348,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2390,sky130_fd_sc_hd__clkinv_2,Y,416,$abc$2096$new_n349,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2391,sky130_fd_sc_hd__nand2_2,A,380,$abc$2096$new_n312,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2391,sky130_fd_sc_hd__nand2_2,B,393,$abc$2096$new_n325,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2391,sky130_fd_sc_hd__nand2_2,Y,417,$abc$2096$new_n350,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2392,sky130_fd_sc_hd__nand2_2,A,409,$abc$2096$new_n342,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2392,sky130_fd_sc_hd__nand2_2,B,417,$abc$2096$new_n350,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2392,sky130_fd_sc_hd__nand2_2,Y,418,$abc$2096$new_n351,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2393,sky130_fd_sc_hd__clkinv_2,A,418,$abc$2096$new_n351,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2393,sky130_fd_sc_hd__clkinv_2,Y,419,$abc$2096$new_n352,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2394,sky130_fd_sc_hd__or2_2,A,409,$abc$2096$new_n342,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2394,sky130_fd_sc_hd__or2_2,B,417,$abc$2096$new_n350,input
